번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보X(EPSG5174),좌표정보Y(EPSG5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,관리주체
775,병원,01_01_01_P,3470000,PHMA220203470022021200002,2020-09-02,,01,영업/정상,13,영업중,,,,,053-637-3375,1976,,,"대구광역시 달서구 달구벌대로 1666, 감삼스퀘어 8,9,10층 (두류동)",42645,대구에스한방병원,2025-07-18 22:47:35,U,2025-07-20 02:40:00,한방병원,339809.418451165    ,262647.58975212     ,한방병원,20,20,60,1976,408 308 307 306 305 304 303 302 301 122 120 111 102 101,"내과, 신경과, 소아청소년과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 구강내과",,,,0,0,,,0,,시군구
776,병원,01_01_01_P,6530000,202064200002000003,2020-09-01,,01,영업/정상,1,정상,,,,,0336557579,2004.1,, ,"강원특별자치도 강릉시 솔올로 35-0, 3층~6층층 (교동)",,한가온한방병원,2025-10-17 11:09:47,U,2025-10-19 02:40:00,한방병원,365401.686801998    ,475287.218473391    ,한의사,18,25,66,2004.1,,,,,,0,0,,,0,,시도
777,병원,01_01_01_P,3230000,PHMA220203230034021200002,2020-08-31,,01,영업/정상,13,영업중,,,,,02-449-7588,1442.23,,,"서울특별시 송파구 정의로8길 4, KDG70타워 2,3,4층 (문정동)",05836,새숨병원,2025-10-29 17:01:42,U,2025-10-31 02:40:00,병원,,,병원,13,11,30,1442.23,101 104 122,"내과, 외과, 가정의학과",,,,0,0,,,0,,시군구
778,병원,01_01_01_P,3080000,PHMA220203080033021200002,2020-08-28,,01,영업/정상,13,영업중,,,,,02-1670-8875,2643.3,,서울특별시 강북구 미아동 62-38 서울유병원BK빌딩,"서울특별시 강북구 도봉로 77, 지하2층~지하1층, 3층~8층층 (미아동)",01205,서울유병원,2025-09-22 14:34:37,U,2025-09-24 02:40:00,병원,202541.070832521    ,457081.260634815    ,병원,43,24,54,2643.3,122 120 116 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,시군구
779,병원,01_01_01_P,6530000,202064200002000002,2020-08-28,,01,영업/정상,BBBB,,,,,,0337427766,2197.54,, ,"강원특별자치도 원주시 능라동길 51-0,  6~7층 (무실동)층 (무실동)",,본베스트병원,2025-07-11 11:18:51,U,2025-07-13 02:40:00,병원,282361.656343235    ,426273.540502002    ,의사,19,24,86,2197.54,,,,,,0,0,,,0,,시도
780,병원,01_01_01_P,5570000,PHMA220205570012021200002,2020-08-26,,01,영업/정상,13,영업중,,,,,043760-8886,7275.85,,,충청북도 증평군 증평읍 중앙로 114-0,27943,의료법인 여덕의료재단 증평요양병원,2025-08-18 09:48:59,U,2025-08-20 02:40:00,요양병원(일반요양병원),251286.314128348    ,364166.937655684    ,요양병원(일반요양병원),20,47,192,7275.85,,,,,,0,0,,,0,,시도
781,병원,01_01_01_P,6430000,202064300002000004,2020-08-26,,01,영업/정상,1,정상,,,,,0437608886,7275.85,, ,충청북도 증평군 증평읍 중앙로 114-0,,의료법인 여덕의료재단 증평요양병원,2025-08-18 10:07:13,U,2025-08-20 02:40:00,요양병원(일반요양병원),251286.314128348    ,364166.937655684    ,,20,49,209,7275.85,,,,,,0,0,,,0,,시도
782,병원,01_01_01_P,5360000,PHMA220205360021021200001,2020-08-21,,01,영업/정상,13,영업중,,,,,055-355-8100,2836.61,,경상남도 밀양시 가곡동 613-19,경상남도 밀양시 중앙로 114 (가곡동),50444,밀양우리병원,2025-10-24 00:13:30,U,2025-10-26 02:40:00,정신병원,360241.729311382    ,221057.974854476    ,정신병원,16,56,181,2836.61,103 101,"내과, 정신건강의학과",,,,0,0,,,0,,시군구
783,병원,01_01_01_P,3780000,PHMA220203780063021200001,2020-08-21,,01,영업/정상,13,영업중,,,,,031-758-1071,1131.61,,"경기도 성남시 중원구 성남동 4940 모란시티 301~308호,501~504호","경기도 성남시 중원구 성남대로 1115, 모란시티 301~308호,501~504호 (성남동)",13383,성남제일한방병원,2025-07-11 15:24:13,U,2025-07-13 02:40:00,한방병원,211348.743338429    ,436374.550083114    ,한방병원,16,18,50,1131.61,308 307 306 305 304 303 302 301 105,"정형외과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
784,병원,01_01_01_P,3700000,PHMA220203700018021200002,2020-08-18,,01,영업/정상,13,영업중,,,,,052-933-1075,1993.83,,울산광역시 남구 야음동 789-14,"울산광역시 남구 수암로 138, 9-11층 (야음동)",44750,자연뜰한방병원,2025-10-23 17:56:18,U,2025-10-25 02:40:00,한방병원,410542.477354439    ,227733.249408478    ,한방병원,11,16,58,1993.83,308 307 306 305 304 303 302 301 122,"가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
785,병원,01_01_01_P,5710000,PHMA220114360079021200001,2020-08-14,,01,영업/정상,13,영업중,,,,,043-284-0675,11614,,"충청북도 청주시 서원구 모충동 95번지 3호 (5,6,7,8,9층)",충청북도 청주시 서원구 청남로 2140 (모충동),28702,아이엠재활병원,2025-09-29 11:25:15,U,2025-10-01 02:40:00,병원,243636.173067913    ,346971.91448877     ,병원,25,55,213,11614,120 101,"내과, 재활의학과",,,,0,0,,,0,,시군구
786,병원,01_01_01_P,3550000,PHMA220203550020021200001,2020-08-13,,01,영업/정상,13,영업중,,,,,032-551-0114,32592.94,,인천광역시 계양구 계산동 산 52-27 계산종합의료단지,"인천광역시 계양구 경명대로972번길 9, 계산종합의료단지 A,B동 전체호 (계산동)",21043,서송병원,2025-10-13 15:57:19,U,2025-10-15 02:40:00,병원,174518.138976255    ,449052.018196719    ,병원,198,114,432,32592.94,101 102 109 111 114 120 122 301 302 303 304 305 306 308,"내과, 신경과, 마취통증의학과, 소아청소년과, 피부과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,,시군구
787,병원,01_01_01_P,5690000,PHMA220205690249021200005,2020-08-13,,01,영업/정상,13,영업중,,,,,044-414-9599,2396.69,,,"세종특별자치시 대평4길 17, 센트럴테라스 4, 5층 (대평동)",30152,세종경희한방병원,2025-09-12 10:19:02,U,2025-09-14 02:40:00,한방병원,224662.079004776    ,330287.799279941    ,한방병원,15,14,46,2396.69,111 122 301 302 303 304 305 306 307 308,"소아청소년과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
788,병원,01_01_01_P,5700000,PHMA220205700008021200001,2020-08-12,,01,영업/정상,13,영업중,,,,,031-886-8275,1861.17,,,"경기도 여주시 세종로14번길 18, 여주중앙프라자 2, 6~7층 2층-202, 203, 205호 (창동)",12622,중앙한방병원,2025-09-23 13:24:57,U,2025-09-25 02:40:00,한방병원,256240.063248575    ,421904.586508473    ,한방병원,13,20,57,1861.17,101 301 302 303 304 305 306 307 308,"내과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
789,병원,01_01_01_P,3240000,PHMA220203240033021200001,2020-08-12,,01,영업/정상,13,영업중,,,,,02-6428-7575,4871.34,,,"서울특별시 강동구 양재대로 1461, SC MEDI TOWER 6-13층 (길동)",05353,서울프라임한방병원,2025-10-29 17:44:31,U,2025-11-01 02:40:00,한방병원,212221.342539571    ,448245.019790445    ,한방병원,47,54,204,4871.34,101 103 106 120 301 302 303 304 305 306 307 308,"내과, 정신건강의학과, 신경외과, 재활의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
790,병원,01_01_01_P,3460000,PHMA220203460023021200001,2020-08-05,,01,영업/정상,13,영업중,,,,,053-257-1075,999.6,,,"대구광역시 수성구 동대구로 353, 10~12층 (범어동)",42013,꽃담한방병원,2025-10-20 09:32:32,U,2025-10-23 02:40:00,한방병원,346811.321538305    ,263664.927382581    ,한방병원,14,13,38,999.6,101 106 109 114 116 120 122 301 302 303 304 305 306 308,"내과, 신경외과, 마취통증의학과, 피부과, 영상의학과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,,시군구
791,병원,01_01_01_P,3390000,PHMA220203390023021200001,2020-08-03,,01,영업/정상,13,영업중,,,,,051-322-3000,7695.23,,부산광역시 사상구 감전동 118-10,"부산광역시 사상구 학감대로 269, 지하2~지상10층 (감전동)",46984,사상스마트병원,2025-10-31 09:11:20,U,2025-11-02 02:40:00,병원,381305.912068646    ,185803.908101407    ,병원,111,70,261,7695.23,120 102,"신경과, 재활의학과",,,,0,0,,,0,,시군구
792,병원,01_01_01_P,3350000,PHMA220203350024021200001,2020-07-30,,01,영업/정상,13,영업중,,,,,051-514-9119,,,부산광역시 금정구 부곡동 225-61,"부산광역시 금정구 중앙대로1685번길 12, 지하2~6층 (부곡동)",46277,화창한병원,2023-03-17 13:11:11,U,2023-03-19 02:40:00,병원,390278.854027773    ,194898.096714459    ,병원,28,39,99,9351.93,122 104 101,"내과, 외과, 가정의학과",,,,0,0,,,0,,시군구
793,병원,01_01_01_P,3610000,PHMA220203610019021200002,2020-07-29,,01,영업/정상,13,영업중,,,,,062-417-1010,933.83,,광주광역시 남구 주월동 1197-2 하나로신경과,"광주광역시 남구 서문대로 822, 하나로신경과 (주월동)",61697,순한방병원,2025-03-14 15:00:57,U,2025-03-16 02:40:00,한방병원,190872.143390977    ,181416.283457913    ,한방병원,9,17,30,933.83,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
794,병원,01_01_01_P,3100000,PHMA220203100034021200001,2020-07-28,,01,영업/정상,13,영업중,,,,,02-934-1300,3416.24,,,"서울특별시 노원구 노원로 461, 대감프라자빌딩 3,4,5,6층 (상계동)",01691,그레이스힐 요양병원,2025-10-30 15:08:19,U,2025-11-01 02:40:00,요양병원(일반요양병원),205705.736649952    ,461663.53909342     ,요양병원(일반요양병원),40,41,220,3416.24,308 306 301 122 120 114 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 피부과, 재활의학과, 가정의학과, 한방내과, 한방재활의학과, 침구과",,,,0,0,,,0,,시군구
795,병원,01_01_01_P,3060000,PHMA220203060034021200002,2020-07-27,,01,영업/정상,13,영업중,,,,,02-3426-0100,6108.86,,서울특별시 중랑구 망우동 207-2,서울특별시 중랑구 망우로 470 (망우동),02177,러스크서울병원,2025-10-31 10:55:49,U,2025-11-02 02:40:00,병원,209144.172317054    ,455311.560177952    ,병원,59,54,200,6108.86,308 307 301 120 102,"신경과, 재활의학과, 한방내과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
796,병원,01_01_01_P,3360000,PHMA220203360024021200001,2020-07-16,,01,영업/정상,13,영업중,,,,,051-710-8899,2302.4,,,"부산광역시 강서구 명지오션시티4로 88, 3~7층 (명지동)",46765,명지오션척병원,2025-10-01 10:36:45,U,2025-10-03 02:40:00,병원,373512.357680157    ,177446.757768911    ,병원,32,16,49,2302.4,308 301 122 116 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과, 한방내과, 침구과",,,,0,0,,,0,,시군구
797,병원,01_01_01_P,3590000,PHMA220203590019021200001,2020-07-16,,01,영업/정상,13,영업중,,,,,062-226-7500,660.39,,,광주광역시 동구 구성로 271 (계림동),61422,우병원,2025-09-08 17:49:53,U,2025-09-10 02:40:00,병원,192598.375822095    ,184340.126895826    ,병원,4,27,63,660.39,308 306 304 301 122 120 113 104 101,"내과, 외과, 이비인후과, 재활의학과, 가정의학과, 한방내과, 한방안·이비인후·피부과, 한방재활의학과, 침구과",,,,0,0,,,0,,시군구
798,병원,01_01_01_P,3510500,PHMA220203510513021200001,2020-07-15,,01,영업/정상,13,영업중,,,,,032-886-1725,2625.14,,"인천광역시 미추홀구 주안동 175-3 효광빌딩 지하1,1,5,6층","인천광역시 미추홀구 미추홀대로 702, 효광빌딩 지하1,1,5,6층 (주안동)",22140,참바른한방병원,2025-10-01 17:01:51,U,2025-10-05 02:40:00,한방병원,171677.632217808    ,439803.634728024    ,한방병원,9,22,83,2625.14,308 307 306 305 304 303 302 301 122,"가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
799,병원,01_01_01_P,3820000,PHMA220203820050021200002,2020-07-13,,01,영업/정상,13,영업중,,,,,031-848-0885,3678.17,,경기도 의정부시 의정부동 166-5,"경기도 의정부시 경의로 107, 2~6(일부제외)층 (의정부동)",11696,연세오케이병원,2025-10-21 10:07:15,U,2025-10-23 02:40:00,병원,204112.385802701    ,470126.308249477    ,병원,32,19,65,3678.17,122 120 116 109 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,시군구
800,병원,01_01_01_P,3560000,PHMA220203560021021200004,2020-07-10,,01,영업/정상,13,영업중,,,,,032-563-1075,1289.74,,인천광역시 서구 당하동 1079-5 2~3층,"인천광역시 서구 청마로19번길 13, 2~3층 (당하동)",22675,인천탑한방병원,2025-10-31 16:42:56,U,2025-11-02 02:40:00,한방병원,170954.346748995    ,454514.899847317    ,한방병원,8,16,49,1289.74,308 307 306 305 304 303 302 301 120,"재활의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
801,병원,01_01_01_P,3150000,PHMA220203150037021200003,2020-07-08,,01,영업/정상,13,영업중,,,,,02-6949-0337,,,서울특별시 강서구 마곡동 799-11 파인스퀘어,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 3,4층 (마곡동)",07631,보금한방병원,2023-07-06 13:51:26,U,2023-07-08 02:40:00,한방병원,184844.841587036    ,450680.3656089      ,한방병원,16,20,76,2361.4,308 307 306 304 303 302 301 122,"가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,시군구
802,병원,01_01_01_P,3740000,PHMA220203740106021200002,2020-07-03,,01,영업/정상,13,영업중,,,,,031-217-3000,,,,경기도 수원시 영통구 덕영대로1483번길 12 (망포동),16680,윤강병원,2023-01-19 13:26:15,U,2023-05-26 08:48:36,병원,204682.004225851    ,416040.588568303    ,병원,13,26,98,1982.83,101 102 111 120 122,"내과, 신경과, 소아청소년과, 재활의학과, 가정의학과",,,,0,0,,,0,,시군구
803,병원,01_01_01_P,6290000,202062900002000001,2020-07-02,,01,영업/정상,1,정상,,,,,0627167000,6979.84,,광주광역시 북구 각화동  505번지 13호 청연병원 1동 13호,"광주광역시 북구 동문대로 208-0, 1동 청연병원층 (각화동,청연병원)",,광주아주병원,2025-06-24 17:30:34,U,2025-06-26 02:40:00,병원,193602.841646244    ,186836.185010755    ,,70,66,189,6979.84,,,,,,0,0,,,0,,시도
804,병원,01_01_01_P,6530000,202064200002000001,2020-07-02,,01,영업/정상,BBBB,,,,,,0333441111,3266.12,, ,"강원특별자치도 횡성군 강림면 주천강로강림3길 26-4,  층",,의료법인 청강의료재단 청강요양병원,2025-10-28 10:29:49,U,2025-10-30 02:40:00,요양병원(일반요양병원),,,,6,35,77,3266.12,,,,,,0,0,,,0,,시도
805,병원,01_01_01_P,3620000,PHMA220203620020021200006,2020-07-02,,01,영업/정상,13,영업중,,,,,062716-7000,4995.77,,광주광역시 북구 각화동 505-13 광주아주병원,"광주광역시 북구 동문대로 208, 광주아주병원 (각화동)",61165,광주아주병원,2023-12-27 10:21:03,U,2023-12-29 02:40:00,병원,193602.841646244    ,186836.185010755    ,병원,39,61,184,4995.77,308 301 120 116 111 102 101,"내과, 신경과, 소아청소년과, 영상의학과, 재활의학과, 한방내과, 침구과",,,,0,0,,,0,,시도
806,병원,01_01_01_P,6430000,202064300002000003,2020-07-01,,01,영업/정상,1,정상,,,,,0439340100,2479.69,, ,"충청북도 보은군 속리산면 속리산로 701-0, 속리산요양병원층",,의료법인 누가의료재단 속리산요양병원,2025-10-24 15:24:43,U,2025-10-26 02:40:00,요양병원(일반요양병원),272083.625189005    ,334294.998093441    ,,8,44,108,2479.69,,,,,,0,0,,,0,,시도
807,병원,01_01_01_P,3620000,PHMA220203620020021200005,2020-07-01,,01,영업/정상,13,영업중,,,,,062-572-1111,1837.86,,,"광주광역시 북구 양일로 78, 2~5층 (양산동)",61091,자향한방병원,2024-09-27 11:09:59,U,2024-09-29 02:40:00,한방병원,188406.903034868    ,188711.219134143    ,한방병원,26,35,68,1837.86,412 408 308 307 306 305 304 303 302 301 122 119 104 101,"내과, 외과, 진단검사의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 구강내과, 통합치의학과",,,,0,0,,,0,,시군구
808,병원,01_01_01_P,3700000,PHMA220203700018021200001,2020-06-30,,01,영업/정상,13,영업중,,,,,052-712-1000,3557,,울산광역시 남구 삼산동 1472-4,"울산광역시 남구 돋질로 277, 지하1층,지상1-8층 (삼산동)",44700,노블레스요양병원,2025-01-21 10:35:09,U,2025-01-23 02:40:00,요양병원(일반요양병원),411691.027480455    ,229708.038697127    ,요양병원(일반요양병원),21,47,169,3557,308 301 122 120 105 104 102 101,"내과, 신경과, 외과, 정형외과, 재활의학과, 가정의학과, 한방내과, 침구과",,,,0,0,,,0,,시군구
